Date,AAPL,MSFT,GOOGL,AMZN
2024-11-14,227.9693603515625,425.1846923828125,175.17726135253906,211.47999572753906
2024-11-15,224.7528839111328,413.3421936035156,172.09434509277344,202.61000061035156
2024-11-18,227.7695770263672,414.0991516113281,174.8979034423828,201.6999969482422
2024-11-19,228.02928161621094,416.1210632324219,177.71141052246094,204.61000061035156
2024-11-20,228.7484893798828,413.8302001953125,175.5763397216797,202.8800048828125
2024-11-21,228.26902770996094,412.0437927246094,167.2454833984375,198.3800048828125
2024-11-22,229.61753845214844,416.16552734375,164.38206481933594,197.1199951171875
2024-11-25,232.61424255371094,417.95196533203125,167.26544189453125,201.4499969482422
2024-11-26,234.8018341064453,427.133544921875,168.73207092285156,207.86000061035156
2024-11-27,234.67198181152344,422.1435546875,168.84181213378906,205.74000549316406
2024-11-29,237.06935119628906,422.61260986328125,168.5624542236328,207.88999938964844
2024-12-02,239.3268585205078,430.1175842285156,171.0966339111328,210.7100067138672
2024-12-03,242.3834991455078,430.3371276855469,170.9469757080078,213.44000244140625
2024-12-04,242.74310302734375,436.544677734375,173.9700164794922,218.16000366210938
2024-12-05,242.7730712890625,441.7342529296875,172.24400329589844,220.5500030517578
2024-12-06,242.5732879638672,442.682373046875,174.30926513671875,227.02999877929688
2024-12-09,246.47900390625,445.12744140625,175.1682586669922,226.08999633789062
2024-12-10,247.4978790283203,442.4428405761719,184.9569854736328,225.0399932861328
2024-12-11,246.2192840576172,448.0915222167969,195.1752166748047,230.25999450683594
2024-12-12,247.68768310546875,448.6603698730469,191.7391815185547,228.97000122070312
2024-12-13,247.85748291015625,446.37493896484375,189.6016387939453,227.4600067138672
2024-12-16,250.7642822265625,450.6863098144531,196.43377685546875,232.92999267578125
2024-12-17,253.20159912109375,453.5505676269531,195.1951904296875,231.14999389648438
2024-12-18,247.77757263183594,436.5147399902344,188.18325805664062,220.52000427246094
2024-12-19,249.51565551757812,436.15545654296875,188.2931365966797,223.2899932861328
2024-12-20,254.21051025390625,435.726318359375,191.18980407714844,224.9199981689453
2024-12-23,254.98965454101562,434.3790283203125,194.40611267089844,225.05999755859375
2024-12-24,257.91644287109375,438.4508361816406,195.8843994140625,229.0500030517578
2024-12-26,258.7355041503906,437.2332763671875,195.375,227.0500030517578
2024-12-27,255.30929565429688,429.66845703125,192.5382537841797,223.75
2024-12-30,251.9230194091797,423.9798583984375,191.02000427246094,221.3000030517578
2024-12-31,250.1449737548828,420.6565246582031,189.08224487304688,219.38999938964844
